feature,lable
"[-4.4310248e+02  8.9852669e+01  1.5018603e+01  2.3641550e+01
 -3.5421088e+00  8.3336668e+00 -8.3431139e+00  6.0885315e+00
 -1.2297332e+01 -2.3248000e+00 -1.1808950e+01 -6.7653627e+00
 -9.6044798e+00 -5.7198281e+00 -4.5194850e+00 -5.8303385e+00
 -4.0526600e+00 -5.0738606e+00 -7.3089361e+00 -3.5958860e+00
 -8.2588749e+00 -5.2270927e+00 -5.8931966e+00 -4.6649179e+00
 -3.8517079e+00 -4.2348943e+00 -2.5556970e+00 -3.0881281e+00
 -1.2310122e+00 -1.5675370e+00 -1.3363283e+00 -6.1971313e-01
 -5.1048952e-01 -7.3104626e-01 -2.4385957e-01 -9.7859181e-02
 -8.6057919e-01 -6.0082024e-01 -1.3827173e+00 -1.0142031e+00]",0
"[-3.65813721e+02  1.06384415e+02  1.57788191e+01  2.35665817e+01
 -1.71898648e-01  2.34392047e+00  2.58631182e+00  8.64737630e-01
 -1.12891359e+01  8.20064247e-01 -1.09783459e+01  9.57667112e-01
 -4.78244019e+00  5.97145796e-01 -7.43830299e+00 -5.98370552e-01
 -1.26847255e+00 -6.04041910e+00 -4.65917492e+00 -2.98849106e+00
 -4.76588726e+00 -3.03630400e+00 -8.33939612e-01 -5.79271555e-01
  1.34147894e+00  1.47939897e+00  2.74986863e+00  3.03365159e+00
  3.96713400e+00  4.93884325e+00  4.60514498e+00  4.99619532e+00
  4.13839293e+00  3.27698302e+00  2.32925081e+00  2.24702179e-01
 -5.18721104e-01 -1.56806934e+00 -2.42808342e+00 -1.43068659e+00]",1
"[-4.09015228e+02  1.36531647e+02 -1.14758170e+00  1.47098875e+01
 -1.65769176e+01 -3.86268735e+00 -2.21193805e-02  1.28998935e+00
 -1.46668415e+01  1.65985835e+00 -5.71726370e+00 -3.99584979e-01
 -2.41304374e+00 -7.30837435e-02  3.08837461e+00 -9.41927147e+00
  1.29255104e+00 -2.23395133e+00 -3.00246906e+00  9.29001808e+00
  2.96510172e+00  5.40538311e+00  3.65444732e+00 -2.67743349e+00
 -3.62590218e+00  5.11240149e+00 -1.99415028e+00 -4.87448120e+00
  2.14852262e+00  1.20847476e+00  4.10758114e+00 -4.55673993e-01
  2.89045405e+00  2.66717339e+00 -3.76158208e-01  3.92919850e+00
  5.36391306e+00  7.24288702e+00  4.84670067e+00  8.05344391e+00]",1
"[-3.78332489e+02  1.05980827e+02 -1.06247306e-01  6.34762144e+00
 -7.97162533e+00  1.90083733e+01 -2.03282375e+01  1.50770397e+01
 -1.66054306e+01 -2.64304233e+00 -9.25661087e+00 -4.07721329e+00
 -1.15101595e+01 -7.10997105e+00 -8.25701427e+00 -7.78519583e+00
 -6.56872368e+00 -4.90977240e+00 -6.92400789e+00 -6.64469004e+00
 -9.16819668e+00 -2.73319888e+00 -6.93456364e+00 -3.98700809e+00
 -3.26741195e+00 -6.39735317e+00 -3.09953856e+00 -3.07034206e+00
 -5.81099987e+00 -1.98107743e+00 -5.47741127e+00 -1.12463224e+00
 -4.60734797e+00 -1.62157905e+00 -2.21629834e+00 -3.33613515e-01
 -4.04043943e-01  1.93267655e+00 -7.15252638e-01 -3.74667376e-01]",1
"[-3.36308746e+02  1.27212494e+02  2.26651502e+00  5.25220203e+00
 -2.03440094e+00 -1.05966682e+01 -1.13300781e+01  7.38748264e+00
 -1.77054386e+01  1.82350412e-01 -3.45865226e+00  5.68363237e+00
 -5.29109097e+00 -2.09010911e+00 -2.97517514e+00 -8.30679798e+00
 -8.24051082e-01 -5.38231468e+00 -6.33372688e+00 -6.42557764e+00
 -3.26267695e+00 -6.85154819e+00 -2.64754891e+00 -7.72183001e-01
 -1.85076070e+00  3.32501769e+00 -2.17590904e+00  5.79088354e+00
  5.26575041e+00  5.59390211e+00  6.11230612e+00  8.16565800e+00
  7.79307890e+00  5.43142748e+00  5.21541691e+00  3.13441610e+00
  2.22309899e+00  4.51501101e-01 -5.44551969e-01 -3.28271359e-01]",1
"[-4.2996295e+02  7.8078331e+01  4.2734425e+01  1.9245420e+01
 -3.6540115e+01 -4.7935042e+00 -2.7216158e+01  3.6210392e+00
 -2.1003301e+00 -1.2756949e+01 -1.6333549e+01 -3.8743296e+00
 -6.7241278e+00 -4.1979985e+00  1.1322807e+00 -1.7472988e+01
 -1.0304858e+01 -8.9433861e+00 -8.4952040e+00 -9.8576317e+00
 -1.2879826e+01 -3.6884270e+00 -1.1345555e+01  7.9890490e-01
 -4.0229492e+00 -6.4754658e+00 -3.8672252e+00 -5.4473805e+00
 -1.6263376e+00 -6.1765056e+00 -1.8236102e+00  4.1025691e+00
  7.3910432e+00  8.4655809e+00  6.6521325e+00  8.0070400e+00
  2.5825291e+00 -6.8131335e-02 -1.4698423e+00 -2.0378132e+00]",0
"[-3.76101837e+02  1.06760056e+02 -5.32623529e+00  9.51397705e+00
 -2.68977108e+01 -1.53856382e+01 -5.64520693e+00 -1.64690628e+01
 -1.19553967e+01 -6.24850607e+00 -1.00159397e+01 -8.49996090e+00
 -6.69793272e+00  2.02977538e-01 -1.00080414e+01 -1.06767740e+01
 -3.14288235e+00 -6.91641951e+00 -9.19508171e+00 -7.09160471e+00
 -9.52087021e+00 -5.97910309e+00 -1.20219433e+00 -6.17524576e+00
 -5.00451326e+00  1.58796167e+00 -4.58829850e-02 -9.04164016e-01
  3.18284583e+00  3.61033607e+00  5.81256580e+00  5.55288219e+00
  3.17729282e+00  1.51298904e+00 -1.47731268e+00 -1.38052559e+00
 -1.20308614e+00 -1.42057693e+00 -1.78868783e+00 -2.34642243e+00]",1
"[-328.58066     104.10458      -0.33597556   34.932224    -33.139526
  -22.049469     -5.8055167   -21.037975     -8.647499     -7.791653
  -16.164433     -5.592151     -8.939238     -4.942608     -5.840751
  -10.337808     -3.1568036    -8.812364     -9.885845     -5.1372256
   -8.045344     -9.570161     -5.9841766    -7.631322     -5.519045
   -2.2473657    -0.56917626    1.48731       1.8876152     5.1984644
    5.340164      6.9714465     8.502451      7.8792577     5.903906
    3.9182503     4.436062      3.1515985     3.1311462     0.9488375 ]",0
"[-3.23824371e+02  8.88131027e+01 -5.46422768e+01  1.88465233e+01
 -2.03912659e+01  1.53387613e+01 -2.91537743e+01 -1.23612547e+01
 -2.18940258e+01 -1.17225533e+01 -6.94486284e+00 -1.60851841e+01
 -1.15905893e+00 -1.64100266e+01 -1.17816725e+01 -8.26251793e+00
 -6.54940891e+00 -4.46665716e+00 -2.65904498e+00 -4.85875034e+00
 -6.15048599e+00 -5.71615028e+00 -9.30870914e+00 -4.22461939e+00
 -4.08898973e+00 -2.27373898e-01  8.56741905e-01  3.51531267e+00
  7.07422209e+00  6.58637953e+00  4.44162607e+00  2.22381330e+00
 -1.70468092e+00 -3.23958015e+00 -2.18137050e+00 -4.84641171e+00
 -3.20993996e+00 -3.43551755e+00 -2.30675602e+00 -3.30820060e+00]",0
"[-3.52826935e+02  1.13783051e+02  3.44610672e+01  2.84381905e+01
 -1.64198914e+01  3.88683081e+00  1.72231650e+00 -1.10406780e+01
 -1.87183151e+01 -3.35125923e+00 -1.80722904e+01  6.45171833e+00
 -7.69557476e+00  6.95150375e-01 -1.35871000e+01  3.42261124e+00
 -2.71095014e+00 -3.60501736e-01 -1.10747719e+01 -2.21982145e+00
 -2.95085549e+00  1.19884774e-01 -5.57190800e+00 -1.11399174e+00
 -8.61426592e-01  2.28857255e+00  2.93574691e+00  4.38295007e-01
  3.01904440e+00  3.90731144e+00  4.84932947e+00  5.08140087e+00
  7.26311493e+00  1.15699234e+01  1.03110809e+01  5.15688038e+00
  7.92138767e+00  4.08778095e+00  2.62963438e+00  3.57525706e+00]",1
"[-3.0256931e+02  1.3377744e+02 -5.6797523e+00  1.7661903e+01
 -2.9853220e+00 -8.9286604e+00  1.4410137e+00  8.6615968e-01
 -7.4546061e+00 -1.3193209e+00 -8.7538176e+00 -7.6178446e-02
 -8.3517780e+00 -9.8755479e-01 -1.2205885e+01 -2.4054043e+00
 -5.9085903e+00 -2.3455896e+00 -4.9299564e+00 -3.1651680e+00
 -4.2609453e+00 -3.0042548e+00 -2.6692891e+00 -1.9636497e+00
  1.4726068e+00  3.4786320e+00  5.0803976e+00  6.2646279e+00
  8.1898041e+00  9.5110369e+00  9.9272137e+00  1.0187585e+01
  7.2432280e+00  5.8333793e+00  4.1674857e+00  1.0292449e+00
 -1.2534155e+00 -1.1548007e+00 -1.2608609e+00 -1.8702685e+00]",1
"[-4.48561584e+02  1.26093575e+02  1.08885784e+01  1.68994370e+01
  2.27071571e+01  2.32731895e+01 -1.10976529e+00  1.31266479e+01
 -6.25967550e+00  1.11273907e-01 -1.18303003e+01  5.09052801e+00
  4.48569012e+00  3.59249878e+00 -2.26602912e+00 -2.43424201e+00
 -9.24815178e+00  4.89291906e+00  2.21716166e-01  5.87776375e+00
 -3.39198661e+00 -8.71762812e-01  1.58630610e+00 -4.38972682e-01
  3.01808298e-01  1.11930144e+00 -6.78498030e-01 -1.65033019e+00
 -3.28472114e+00 -5.45606804e+00 -6.39451146e-01 -3.68816137e+00
  1.48568928e-01 -2.67752314e+00 -1.50056648e+00 -3.53660059e+00
 -4.43519592e+00 -2.69821835e+00  2.49001694e+00 -2.62516737e+00]",0
"[-2.64054443e+02  9.69733429e+01 -7.95559645e+00  1.52044840e+01
 -1.83900967e+01 -3.71117687e+00 -1.03381519e+01 -1.63875639e+00
 -1.61065273e+01  1.05831236e-01 -1.41118202e+01 -2.35173345e+00
 -3.39019251e+00 -8.90460074e-01 -6.56865311e+00 -3.38403821e+00
 -4.29590654e+00 -5.82328320e+00 -6.24522066e+00 -7.69678831e-01
 -4.75298691e+00  1.56210780e+00  5.37573099e-01  5.15916765e-01
 -6.96858704e-01  1.41225052e+00  2.49930516e-01 -1.75410259e+00
  1.98535129e-01  9.50717777e-02  6.38014436e-01  1.66227087e-01
  1.01915407e+00  9.38086212e-01  3.77351075e-01 -3.18522394e-01
 -8.00421119e-01 -2.10603213e+00 -1.11620533e+00 -1.35688543e+00]",1
"[-3.90582733e+02  1.04176041e+02  1.93320999e+01  2.57111206e+01
  1.04810095e+01 -5.98995543e+00 -1.79077454e+01 -7.98908949e+00
 -8.69896507e+00 -4.06691122e+00 -1.67662468e+01 -9.39861298e-01
 -1.84196167e+01 -6.35669422e+00 -6.62496901e+00 -3.70303059e+00
 -3.28482842e+00 -2.66490340e+00 -7.89036465e+00 -6.04969919e-01
 -2.63459468e+00 -3.35702634e+00 -4.36235714e+00 -6.73985338e+00
 -6.30689263e-01  7.70352721e-01  1.49760449e+00 -4.11242628e+00
  1.01284005e-01 -1.59981942e+00  4.19869089e+00  1.96050394e+00
 -1.30183470e+00 -2.24442744e+00 -1.77837819e-01  1.33810949e+00
  1.52097380e+00  1.86593521e+00  4.56710517e-01  9.11949813e-01]",1
"[-416.43475     173.20686     -35.163918     12.054558     -4.934645
  -10.923044    -16.808702    -15.478122    -12.567511    -14.104217
   -7.8096223   -14.687347     -8.714524     -5.2555056    -9.32756
   -5.6527004    -5.149844     -5.2974424    -4.8822675    -6.189643
   -7.9800663    -3.3832974    -5.7787986    -7.975971     -1.2329309
   -2.926326     -2.995634      1.0056757     0.662282     -1.1882925
   -0.5097803    -1.1795871    -1.626406      0.72310704    1.4601109
    3.2130527     2.6366658     2.4078555     3.9454668     2.104792  ]",1
"[-4.1919080e+02  1.3253186e+02  2.1149868e+01  2.0811434e+01
 -9.7735233e+00 -1.4738873e+00 -1.7118647e+01 -3.5011688e-01
 -1.1644846e+01  9.2572409e-01 -2.6624177e+00  4.5044416e-01
 -3.6729047e+00 -3.0416172e+00 -4.0078521e+00 -1.5671276e+00
 -1.0077480e+00 -8.6750259e+00 -1.3429842e+00 -2.6198640e+00
 -8.7507420e+00 -3.3814075e+00 -4.2901778e+00 -2.3528254e+00
 -2.3393321e+00  6.4256823e-01 -5.0515449e-01  1.8041275e-01
  4.4057603e+00  3.9585862e-01  4.0347257e+00  1.4488566e+00
  2.2758865e+00  3.0155638e-01 -2.0625387e-01  1.8862666e+00
 -1.4757553e+00 -4.5845050e-01 -2.2196800e-01 -5.6797689e-01]",1
"[-3.46119934e+02  1.00579697e+02 -7.82467651e+00  1.56651497e+01
 -1.79075737e+01 -9.87392998e+00 -1.28377171e+01 -1.39534922e+01
 -1.14339285e+01 -1.59973145e+01 -1.25735178e+01 -1.43673649e+01
 -1.38676529e+01 -7.33851480e+00 -9.53200245e+00 -1.18684607e+01
 -7.29891396e+00 -9.81141472e+00 -1.07521658e+01 -7.04631519e+00
 -8.90842152e+00 -8.30266857e+00 -7.12831736e+00 -5.30903196e+00
 -4.57610273e+00 -3.28924847e+00 -1.47181702e+00 -2.14197803e+00
 -4.74091172e-01 -7.36833140e-02 -5.64996898e-01  1.46691591e-01
  1.07188582e+00 -6.51480407e-02  2.20619893e+00  2.23931146e+00
  2.92518139e+00  4.44991207e+00  3.75618815e+00  3.90406847e+00]",1
"[-3.3367291e+02  1.0352699e+02  1.5060426e+01  3.6222363e+01
  4.5910921e+00  6.2877202e+00 -5.1658955e+00  1.1933970e+01
 -5.8431358e+00  2.4446969e+00 -7.0276189e+00 -2.8450444e+00
 -4.4763489e+00  5.8887334e+00 -7.7334738e+00  5.4491067e-01
 -3.6335192e+00  2.5783813e+00 -4.8954825e+00  4.1017594e+00
 -2.4053433e+00  2.7593489e+00  9.4262117e-01  1.6223458e+00
  1.2704880e+00  5.7118220e+00  2.0370064e+00  2.2626767e+00
  6.6875067e+00  4.0195613e+00  7.5964689e+00  4.7468143e+00
  7.5826578e+00  3.2826400e+00  3.5109642e+00  2.4075918e+00
  7.4983329e-01  1.4770938e-01 -6.7725343e-01 -2.3135495e+00]",1
"[-310.3659       98.73957      -0.95694935   19.42768      -3.709921
  -17.411339    -12.004274     -1.3417218   -15.53443      -2.091969
  -11.840948     -3.2594733   -11.323949      2.3941393   -10.126571
   -1.482935     -1.7297379    -3.8172433    -2.5709534    -0.918696
   -0.7222157     1.2504394     2.276617      2.5662596     0.7653432
    3.2550197     2.625265      2.0743387     2.2072318     0.8676062
    1.3135186     1.3374397    -0.5586121    -1.6496505     0.6313999
   -0.67928153   -1.635467     -1.5270119    -0.7918968    -1.5748819 ]",1
"[-3.64989685e+02  1.08097305e+02 -1.35925045e+01  2.14424629e+01
 -2.04669857e+01 -1.21377773e+01 -1.32655172e+01 -2.86714516e+01
 -4.08669806e+00 -1.21989012e+01 -6.07090712e+00 -3.33450723e+00
 -1.46178827e+01 -6.91405725e+00 -7.82983208e+00 -9.49905396e+00
 -8.91736126e+00 -5.70094252e+00 -2.48696303e+00 -4.65114450e+00
 -2.58495188e+00 -3.25381804e+00 -2.26339889e+00 -1.87676275e+00
 -4.53264618e+00 -1.93144655e+00 -2.74184942e+00 -3.37953734e+00
 -1.49758852e+00 -1.81034636e+00 -8.17223936e-02  3.14889252e-01
 -3.31439614e-01  1.15936673e+00  2.02740145e+00  1.12969652e-01
 -1.42107487e+00  7.24165663e-02 -1.13057017e+00 -2.26805902e+00]",0
"[-3.1961972e+02  1.2415025e+02  9.7585316e+00 -1.5520794e+00
  8.6613417e+00 -1.7869310e+01 -2.1747177e+01  4.6197969e-01
 -1.6781622e+01 -5.7038765e+00 -1.2634942e+01 -4.1313949e+00
 -4.9988241e+00 -2.3258111e+00 -1.0391623e+01 -3.8157585e+00
 -2.1987231e+00 -6.1022053e+00 -5.7410612e+00  5.2495178e-02
  2.0808830e+00  1.1486560e+00  5.1957679e+00  2.7548516e+00
  3.9536910e+00  5.4519138e+00  4.4568515e+00  5.0094504e+00
  5.0505753e+00  3.8506637e+00  5.6164008e-01  1.9868492e+00
  1.1326214e+00  8.5748166e-01 -3.1312278e-01 -5.4453570e-01
 -1.5255502e+00 -1.2686007e+00 -2.6204234e-01 -1.5087859e-01]",1
"[-4.6308655e+02  8.8724106e+01  1.0270000e+01  1.7863827e+01
 -7.9520578e+00  7.4597683e+00 -1.3954478e+01  1.1056208e+01
 -7.8368340e+00  7.1414838e+00 -1.1381424e+01  3.9750338e+00
 -8.2410030e+00  4.6790967e+00 -8.4134045e+00  1.1451503e+00
 -7.2697573e+00  5.4120702e-01 -4.6278253e+00  3.4545407e+00
 -4.3771842e-01  4.0957580e+00  2.4080250e+00  4.7568378e+00
  2.8348343e+00  4.4524741e+00  3.7950552e+00  4.1390057e+00
  3.1257699e+00  3.5108902e+00  3.0145202e+00  2.4980056e+00
  2.4360209e+00  2.1898851e+00  2.9489932e+00  2.0924754e+00
  2.1547434e+00  2.2722664e-01  6.7125255e-01 -4.4575405e-01]",1
"[-4.5723358e+02  1.3997198e+02  3.6461529e+01  2.5858105e+01
 -1.0159506e+01 -3.0224743e+01 -8.6278057e+00  3.1965642e+00
 -8.4147854e+00 -9.6612558e+00 -6.5464239e+00 -1.3736593e+00
 -3.3688745e+00  2.5098994e+00 -3.9356582e+00 -1.1254531e+01
 -5.0993948e+00 -5.6521606e+00 -7.1242452e+00 -1.6845322e+00
 -1.9123492e+00 -2.2861431e+00 -2.4347765e+00 -2.7293036e+00
 -1.2862778e+00 -1.1431236e+00 -5.6239444e-01 -7.3672897e-01
  7.6746529e-01  3.1202552e+00  3.3618221e+00  3.0340745e+00
  5.9540528e-01  6.7034686e-01  8.5281312e-01  3.6934051e-01
  5.8895046e-01  1.5193676e+00 -7.5773805e-01 -1.3743206e+00]",1
"[-3.95583496e+02  9.57241745e+01 -6.10841799e+00  2.20568352e+01
 -1.97460251e+01 -9.29815769e+00 -1.38229218e+01 -1.29973679e+01
 -1.23580065e+01 -4.40132856e+00 -1.57841291e+01 -6.45749903e+00
 -8.79195595e+00 -5.49452257e+00 -1.00472717e+01 -8.34911060e+00
 -6.88565207e+00 -6.86184072e+00 -6.87340164e+00  3.25956866e-02
 -5.67376614e+00  3.03786606e-01  9.13511217e-01 -3.77454615e+00
 -2.19412714e-01 -2.39250541e+00 -1.76853049e+00  1.26365948e+00
  2.78015614e+00  1.45851624e+00  2.82005501e+00  4.21676970e+00
  1.62817645e+00 -3.14483076e-01 -1.55849171e+00 -1.94108367e+00
 -3.59640837e-01 -2.33878350e+00 -2.13727474e+00 -2.45059967e+00]",1
"[-509.98468      96.52026       7.685649     28.892578      7.1358104
   -2.7251089    -5.439966      1.2420398   -14.914115      4.78912
  -13.081937     10.2381       -6.698733      6.1855307    -5.340175
    7.0161195    -2.9397793    -1.4367057    -2.277585      5.74201
   -6.16112       4.2245617     1.7907687    -1.7983309     4.4867206
    2.7345083     2.9009604     6.3975296     7.6026106     4.3451385
    8.3900385     5.2013745     7.3561106     1.6276765     3.9965072
    2.4271104    -1.138577      0.68300605   -1.6758256    -1.0195094 ]",0
"[-4.55966644e+02  1.18070213e+02  2.89207268e+01  8.69575691e+00
 -5.50891829e+00  4.58965510e-01 -3.78144288e+00 -5.78378201e+00
 -1.04654751e+01 -2.53260207e+00 -1.54500837e+01 -1.14525652e+00
 -7.56183386e+00  4.29181385e+00 -1.30129671e+01 -9.44535446e+00
  6.18166447e+00 -6.89184380e+00 -7.00437737e+00  5.07699966e-01
  8.19875002e-01  1.21914864e+00  2.20001936e+00  2.26462340e+00
  4.71482897e+00  8.66030157e-01  3.98607421e+00  2.82227659e+00
 -1.09157726e-01  3.86724234e+00  2.64871573e+00  4.85056305e+00
  4.65845203e+00  4.66874409e+00  4.53986835e+00  4.02676773e+00
  1.97508430e+00 -1.26031911e+00 -8.89664114e-01 -3.41335624e-01]",1
"[-4.5520886e+02  8.4721489e+01 -4.1782160e+00  4.8810688e+01
 -8.2030649e+00  9.8789282e+00 -5.5626602e+00  2.9484433e-01
 -3.4403841e+00  5.4936790e+00 -9.2983952e+00 -6.3222613e+00
 -1.8821073e-01 -1.7387168e+00 -5.2878356e+00 -5.2411780e+00
 -5.8926110e+00 -4.5944433e+00 -4.2682142e+00 -5.5719013e+00
 -5.1536021e+00 -8.2873452e-01 -2.1904137e+00 -3.0352519e+00
 -1.0078243e+00 -2.2894030e+00 -2.5752127e+00  1.1922419e+00
  1.5022923e-01 -7.2410953e-01  1.7522290e+00  1.3594522e+00
  1.3004154e+00  6.4802009e-01  1.0926946e+00  2.2570493e+00
  1.4419239e+00  8.0443168e-01  1.5431589e+00  1.8341293e+00]",1
"[-3.8812589e+02  1.1233506e+02  1.3509483e+01  2.1008701e+01
  1.3899070e+01 -1.8035440e+01 -1.3629339e+01  5.3516331e+00
 -2.3953720e+01  8.4063749e+00 -1.1940644e+01  5.6591708e-02
 -4.7652326e+00  2.5252652e+00 -8.6790409e+00 -2.1081250e+00
 -7.0930367e+00 -1.8756081e+00 -7.6017213e+00 -4.9281006e+00
 -4.7770953e+00 -4.2598934e+00 -2.7621300e+00 -1.5784991e+00
 -3.6970637e+00 -1.2342855e+00 -1.0046784e+00  2.0353904e-01
 -9.5530713e-01 -9.3585426e-01  7.0984906e-01  2.8684968e-01
  1.4472243e+00  2.2365153e+00  4.0884581e-01  2.1690619e+00
  3.3369002e+00 -2.9482815e+00 -3.8427029e+00 -1.8427337e+00]",1
"[-2.9432443e+02  1.6075497e+02  5.6915402e+00  8.5398102e+00
 -9.3968878e+00 -2.9298357e+01 -5.1878562e+00 -9.9017506e+00
 -2.1279703e+01 -6.3333774e+00 -1.0791996e+01 -1.5703569e+01
 -6.4506035e+00 -5.5216570e+00 -1.1932727e+01 -9.2089739e+00
 -4.2366796e+00 -6.9191365e+00 -1.0711176e+01 -7.7997060e+00
 -5.8957119e+00 -5.5984273e+00 -3.3462882e+00 -2.1686649e+00
 -3.2763898e-01 -5.4269254e-02 -8.7757260e-01 -1.5172869e-01
  2.9679756e+00  1.0940459e+00 -1.3494098e+00 -7.9114759e-01
 -9.6007472e-01  5.3889567e-01  1.4907759e+00 -7.8003544e-01
 -6.3021129e-01  6.0963118e-01 -4.2161569e-01  2.8337181e-01]",1
"[-3.5650970e+02  1.1858349e+02  8.4011917e+00  2.9695089e+00
  1.1495796e+01 -1.6290419e+01 -1.4948687e+01 -3.7340922e+00
 -1.6403608e+01 -3.9883647e+00 -1.2363705e+01 -5.8644466e+00
 -1.3891163e+01 -5.4647031e+00 -9.1130867e+00 -2.0696986e-01
 -2.1557856e+01  1.0831675e-01 -8.3302126e+00 -8.3743753e+00
 -1.1392657e+01 -4.2786746e+00 -3.4675255e+00 -6.7108064e+00
 -2.4051619e+00 -4.6091213e+00  1.2144311e-01 -4.3248186e+00
 -4.1960721e+00 -6.4654150e+00 -3.6264787e+00 -5.1954823e+00
 -5.0093174e+00 -4.1602588e+00 -3.8623478e+00 -5.4866590e+00
 -5.1686420e+00 -4.1163516e+00 -4.7514591e+00 -6.0994401e+00]",1
"[-4.24216003e+02  8.25719452e+01  1.29019375e+01  2.91148949e+01
 -3.15717626e+00  1.26882496e+01 -1.34788475e+01  4.56123447e+00
 -1.48843441e+01 -3.41297805e-01 -1.30282917e+01 -6.78579426e+00
 -1.07761650e+01 -2.85483694e+00 -4.91011238e+00 -7.24564981e+00
 -3.60090041e+00 -4.56413412e+00 -7.55322838e+00 -4.93415165e+00
 -7.27985620e+00 -5.59515762e+00 -5.95119715e+00 -4.36164474e+00
 -5.38243055e+00 -3.32816434e+00 -1.82816517e+00 -3.27380919e+00
  7.94699252e-01 -1.33933508e+00 -9.47373152e-01 -2.35088140e-01
 -7.53398359e-01  2.60847539e-01  4.96140867e-01  3.34526688e-01
 -5.52116454e-01 -2.94468347e-02 -1.38025677e+00 -1.19015336e+00]",0
"[-3.0953830e+02  9.9443634e+01  1.0843330e+01  2.5066145e+01
  1.4476438e+00 -2.2025208e+00 -2.9696095e+00 -2.1292408e+00
 -1.2705804e+01  1.2793503e+00 -1.2816355e+01  1.5847280e+00
 -7.2181110e+00  6.8427140e-01 -9.3553219e+00 -2.3249400e+00
 -2.7899258e+00 -6.7523403e+00 -6.4717112e+00 -3.3547196e+00
 -5.6335549e+00 -3.6670732e+00 -2.0741947e+00 -1.1361284e+00
  1.2433832e+00  1.0418845e+00  2.7199202e+00  3.4275711e+00
  4.1284494e+00  4.4058776e+00  3.5419717e+00  3.7828131e+00
  2.8028896e+00  2.4870920e+00  2.2749650e+00 -8.7507255e-02
 -9.6135318e-01 -1.4621464e+00 -2.0365884e+00 -1.1591899e+00]",0
"[-3.8432663e+02  1.1683232e+02  7.4697862e+00  1.5183645e+01
 -1.2655819e+01 -6.8964419e+00 -9.6861639e+00  4.5379167e+00
 -1.3955054e+01  6.9653625e+00 -1.2228183e+01  1.7547336e-01
 -4.2314301e+00  4.6472440e+00  7.1954530e-01 -8.1863890e+00
  5.8732528e-02  1.3101443e+00 -2.1682117e+00  9.3032265e+00
  3.3016877e+00  4.8967810e+00  1.8728507e+00  2.7689667e+00
  1.1495965e+00  2.4919791e+00 -4.1311476e-01  1.0886532e+00
  1.7120464e+00  1.2862238e+00  5.3839836e+00  2.5241699e+00
  3.8549292e+00  1.0343635e+00  2.9790478e+00  5.2519979e+00
  4.4551296e+00  3.6769135e+00  2.4139349e+00  3.0880859e+00]",1
"[-3.88237762e+02  8.66861267e+01  3.47518969e+00  1.55170555e+01
  8.78740788e-01  7.64591408e+00 -2.19116611e+01  1.49208679e+01
 -2.16963291e+01  1.69988632e+00 -2.02410164e+01 -1.08047819e+01
 -1.37406931e+01 -1.00762348e+01 -1.58303080e+01 -9.74946880e+00
 -5.87520170e+00 -7.87042379e+00 -1.08138552e+01 -3.21611738e+00
 -1.07347116e+01 -7.37423658e+00 -5.71595764e+00 -2.87277460e+00
 -9.15441418e+00 -2.98012972e+00 -3.77728248e+00 -4.37034798e+00
 -2.26128387e+00 -1.74985182e+00 -1.51381910e+00 -1.93597361e-01
 -6.74377680e-01  5.34950852e-01 -7.06215203e-01 -6.95826784e-02
 -5.12241066e-01 -8.75607073e-01 -2.42040110e+00 -5.77101827e-01]",1
"[-3.2418634e+02  1.1784643e+02  5.8449626e+00  1.0936329e+01
 -3.7008672e+00 -7.1854057e+00 -1.8525461e+01  7.9332356e+00
 -1.2495232e+01 -9.2701447e-01 -2.4076433e+00  5.8517179e+00
 -4.1708660e+00 -4.6919665e+00 -2.7437916e+00 -5.2082348e+00
 -3.7312639e-01 -4.3566666e+00 -5.3940921e+00 -6.0682859e+00
 -3.4092200e+00 -4.2998714e+00 -5.3783383e+00 -1.3090799e+00
 -9.6648949e-01  5.6158409e+00 -2.1817617e-01  2.0523298e+00
  1.9835525e+00  4.4396996e+00  3.6706676e+00  6.2612786e+00
  6.3017879e+00  5.8693166e+00  6.7722254e+00  2.0709667e+00
  8.6584383e-01  1.7865490e+00 -2.1412472e-01 -4.0919423e-01]",1
"[-428.18472      82.08337      44.69966      19.246857    -43.625206
    5.0840282   -28.80441      -0.49301723   -3.7346778    -5.342194
  -20.902542     -3.0382433    -8.743583     -4.721177     -0.7715829
  -12.811968    -10.784118    -12.772237     -9.060516     -8.288919
  -14.70941      -3.950596    -10.18059      -2.4740498    -4.6710935
   -3.3339036    -3.840402     -5.31474      -1.9080726    -3.35422
   -0.51173997    6.40878       8.338069      7.7099786     4.3496027
    6.6433516     1.7892467    -0.9570243    -3.0702899    -2.8953598 ]",1
"[-351.1857      100.10098      -8.896937     14.754494    -24.754866
  -18.904448    -21.067684    -11.365657    -10.513343    -13.8144655
  -10.640057     -8.191033    -10.364895      0.85405767  -12.128683
  -14.540611     -2.3957286   -10.047781    -12.915991     -4.4995236
   -8.914019     -8.177203      0.48991045   -3.1287103    -3.5148876
    4.6227603     4.9060783     1.0128564     7.107339      3.643344
    3.2848268     4.7858696     1.1347678     0.92858565   -1.5508481
   -1.0259236    -1.6511306    -2.4176447    -1.5873625    -2.4463491 ]",1
